id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
13020,26,23,26,144,332000.0,78.866281653,6.875,225.1,2.1513648831,4.7,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,27,23,26,144,332000.0,79.827330366,6.875,222.39,2.3617217155,4.4,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,28,23,26,144,332000.0,80.815769108,6.875,219.67,1.2291722496,4.6,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,29,23,26,144,332000.0,81.670883747,6.875,217.37,1.6929686703,4.5,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,30,23,26,144,332000.0,83.452263433,6.875,212.73,2.2742178006,4.7,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,31,23,26,144,332000.0,88.467633428,6.875,200.67,1.8506891663,4.7,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,32,23,26,144,332000.0,95.383623469,6.875,186.12,1.1041627602,5.0,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,33,23,26,144,332000.0,98.342565921,6.875,180.52,0.8368586627,5.0,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,34,23,26,144,332000.0,102.41015287,6.875,173.35,-0.314447747,5.8,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,35,23,26,144,331900.0,109.49134907,6.875,162.09,-2.805844087,6.5,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,36,23,26,144,331797.44,117.12416592,6.875,151.48,-3.516567987,7.8,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,37,23,26,144,331793.01,115.69437086,6.875,153.35,-4.146710947,9.0,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,38,23,26,144,331793.01,111.7448622,6.875,158.77,-3.339549297,9.5,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,39,23,26,144,331793.01,112.17584579,6.875,158.16,-0.241080652,10.0,0,0,1,0,332000.0,665,80.0,6.875,221.91,0,0,0
13020,40,23,26,144,331793.01,113.57615883,6.875,156.21,1.5859655122,9.8,0,0,1,0,332000.0,665,80.0,6.875,221.91,1,0,1
13021,26,23,26,144,139156.0,78.841352656,7.5,225.1,2.1513648831,4.7,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,27,23,26,144,139156.0,79.802097589,7.5,222.39,2.3617217155,4.4,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,28,23,26,144,139156.0,80.790223894,7.5,219.67,1.2291722496,4.6,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,29,23,26,144,139156.0,81.645068237,7.5,217.37,1.6929686703,4.5,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,30,23,26,144,139156.0,83.425884844,7.5,212.73,2.2742178006,4.7,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,31,23,26,144,139152.68,88.437559517,7.5,200.67,1.8506891663,4.7,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,32,23,26,144,139152.68,95.351198519,7.5,186.12,1.1041627602,5.0,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,33,23,26,144,139152.68,98.3091351,7.5,180.52,0.8368586627,5.0,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,34,23,26,144,139152.68,102.3753393,7.5,173.35,-0.314447747,5.8,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,35,23,26,144,139152.68,109.48710635,7.5,162.09,-2.805844087,6.5,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,36,23,26,144,139152.68,117.1558296,7.5,151.48,-3.516567987,7.8,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,37,23,26,144,139152.68,115.72719314,7.5,153.35,-4.146710947,9.0,0,0,1,0,139200.0,692,80.0,7.5,221.91,0,0,0
13021,38,23,26,144,139152.68,111.77656401,7.5,158.77,-3.339549297,9.5,0,0,1,0,139200.0,692,80.0,7.5,221.91,1,0,1
13022,26,24,26,144,168461.22,74.466400996,6.875,225.1,2.1513648831,4.7,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,27,24,26,144,168003.69,75.169123088,6.875,222.39,2.3617217155,4.4,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,28,24,26,144,167538.26,75.889059178,6.875,219.67,1.2291722496,4.6,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,29,24,26,144,167064.78,76.475304674,6.875,217.37,1.6929686703,4.5,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,30,24,26,144,166583.12,77.918066988,6.875,212.73,2.2742178006,4.7,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,31,24,26,144,166093.13,82.357875837,6.875,200.67,1.8506891663,4.7,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,32,24,26,144,165594.68,88.529753402,6.875,186.12,1.1041627602,5.0,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,33,24,26,144,165087.61,90.996580694,6.875,180.52,0.8368586627,5.0,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,34,24,26,144,164571.76,94.464229331,6.875,173.35,-0.314447747,5.8,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,35,24,26,144,164047.0,100.70429386,6.875,162.09,-2.805844087,6.5,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,36,24,26,144,163513.17,107.40719129,6.875,151.48,-3.516567987,7.8,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,37,24,26,144,162970.11,105.74506207,6.875,153.35,-4.146710947,9.0,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,38,24,26,144,162417.66,101.78897064,6.875,158.77,-3.339549297,9.5,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,39,24,26,144,161855.67,101.82799198,6.875,158.16,-0.241080652,10.0,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,40,24,26,144,161283.96,102.73496181,6.875,156.21,1.5859655122,9.8,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,41,24,26,144,160702.37,99.2819972,6.875,161.06,2.6824968062,9.9,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,42,24,26,144,160110.73,98.953345024,6.875,161.0,3.0294986398,9.4,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,43,24,26,144,159508.86,101.71494946,6.875,156.04,2.6941105489,9.4,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,44,24,26,144,158896.58,104.7689156,6.875,150.91,1.8755149375,9.2,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,0,0
13022,45,24,26,144,158273.72,101.68980856,6.875,154.87,1.6391549258,9.1,0,0,1,0,170000.0,639,75.6,6.875,223.75,0,1,2
13023,26,24,26,144,178000.0,79.520213239,7.25,225.1,2.1513648831,4.7,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,27,24,26,144,178000.0,80.489230631,7.25,222.39,2.3617217155,4.4,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,28,24,26,144,178000.0,81.485865161,7.25,219.67,1.2291722496,4.6,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,29,24,26,144,178000.0,82.348070111,7.25,217.37,1.6929686703,4.5,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,30,24,26,144,178000.0,84.144220373,7.25,212.73,2.2742178006,4.7,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,31,24,26,144,178000.0,89.20117606,7.25,200.67,1.8506891663,4.7,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,32,24,26,144,178000.0,96.174511068,7.25,186.12,1.1041627602,5.0,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,33,24,26,144,178000.0,99.157988035,7.25,180.52,0.8368586627,5.0,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,34,24,26,144,178000.0,103.25930199,7.25,173.35,-0.314447747,5.8,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,35,24,26,144,178000.0,110.43247579,7.25,162.09,-2.805844087,6.5,0,0,1,1,178000.0,786,80.0,7.25,223.75,0,0,0
13023,36,24,26,144,178000.0,118.16741484,7.25,151.48,-3.516567987,7.8,0,0,1,1,178000.0,786,80.0,7.25,223.75,1,0,1
13024,26,24,26,144,198200.0,79.520213239,7.25,225.1,2.1513648831,4.7,0,0,1,0,198200.0,711,80.0,7.25,223.75,0,0,0
13024,27,24,26,144,198200.0,80.489230631,7.25,222.39,2.3617217155,4.4,0,0,1,0,198200.0,711,80.0,7.25,223.75,0,0,0
13024,28,24,26,144,198200.0,81.485865161,7.25,219.67,1.2291722496,4.6,0,0,1,0,198200.0,711,80.0,7.25,223.75,0,0,0
13024,29,24,26,144,198200.0,82.348070111,7.25,217.37,1.6929686703,4.5,0,0,1,0,198200.0,711,80.0,7.25,223.75,0,0,0
13024,30,24,26,144,198200.0,84.144220373,7.25,212.73,2.2742178006,4.7,0,0,1,0,198200.0,711,80.0,7.25,223.75,0,0,0
13024,31,24,26,144,198200.0,89.20117606,7.25,200.67,1.8506891663,4.7,0,0,1,0,198200.0,711,80.0,7.25,223.75,1,0,1
13026,26,24,26,144,252799.83,79.520159764,7.0,225.1,2.1513648831,4.7,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,27,24,26,144,252799.83,80.489176504,7.0,222.39,2.3617217155,4.4,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,28,24,26,144,252799.83,81.485810365,7.0,219.67,1.2291722496,4.6,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,29,24,26,144,252799.83,82.348014734,7.0,217.37,1.6929686703,4.5,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,30,24,26,144,252799.83,84.144163789,7.0,212.73,2.2742178006,4.7,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,31,24,26,144,252799.83,89.201116075,7.0,200.67,1.8506891663,4.7,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,32,24,26,144,252799.83,96.174446394,7.0,186.12,1.1041627602,5.0,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,33,24,26,144,252799.83,99.157921354,7.0,180.52,0.8368586627,5.0,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,34,24,26,144,252799.83,103.25923255,7.0,173.35,-0.314447747,5.8,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,35,24,26,144,252737.2,110.4050424,7.0,162.09,-2.805844087,6.5,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,36,24,26,144,252673.84,118.10844332,7.0,151.48,-3.516567987,7.8,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,37,24,26,144,252544.88,116.60864511,7.0,153.35,-4.146710947,9.0,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,38,24,26,144,252479.27,112.59866526,7.0,158.77,-3.339549297,9.5,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,39,24,26,144,252195.55,112.90592268,7.0,158.16,-0.241080652,10.0,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,40,24,26,144,251814.1,114.14244553,7.0,156.21,1.5859655122,9.8,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,41,24,26,144,251642.96,110.63003547,7.0,161.06,2.6824968062,9.9,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,42,24,26,144,251642.96,110.67126405,7.0,161.0,3.0294986398,9.4,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,43,24,26,144,251642.58,114.18896825,7.0,156.04,2.6941105489,9.4,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,44,24,26,144,251641.41,118.07013294,7.0,150.91,1.8755149375,9.2,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,45,24,26,144,251640.23,115.05055989,7.0,154.87,1.6391549258,9.1,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,46,24,26,144,251639.79,114.50323922,7.0,155.61,1.1759090317,9.0,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,47,24,26,144,251636.58,119.11767458,7.0,149.58,1.6681823188,8.8,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,48,24,26,144,251631.72,121.66116519,7.0,146.45,2.7159028846,8.3,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,49,24,26,144,251626.77,114.99243028,7.0,154.94,2.4566338212,8.2,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,50,24,26,144,251624.58,112.09747125,7.0,158.94,2.3664098989,8.2,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,51,24,26,144,251624.32,112.33766501,7.0,158.6,1.2690442628,7.8,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,52,24,26,144,251624.32,110.5737831,7.0,161.13,1.0810494182,8.0,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,53,24,26,144,251624.32,102.88591367,7.0,173.17,0.8929961554,7.6,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,54,24,26,144,251624.32,98.998464582,7.0,179.97,1.5073587076,7.3,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,55,24,26,144,251624.32,98.943486816,7.0,180.07,2.4222748689,7.2,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,56,24,26,144,251624.32,98.201806046,7.0,181.43,1.7170529058,6.6,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,57,24,26,144,251624.32,95.174966191,7.0,187.2,2.5560517331,6.2,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,58,24,26,144,251624.32,94.583817332,7.0,188.37,2.8685938252,6.2,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,59,24,26,144,251624.32,94.946728862,7.0,187.65,2.4436475652,5.7,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13026,60,24,26,144,251624.32,93.861308982,7.0,189.82,2.8363581757,5.7,1,0,0,0,252800.0,761,80.0,7.0,223.75,0,0,0
13031,26,23,26,144,224050.93,117.50434283,4.75,225.1,2.1513648831,4.7,0,0,1,0,225191.0,753,119.8,4.75,221.91,0,0,0
13031,27,23,26,144,223183.98,118.47601149,4.75,222.39,2.3617217155,4.4,0,0,1,0,225191.0,753,119.8,4.75,221.91,0,0,0
13031,28,23,26,144,221802.73,119.2006982,4.75,219.67,1.2291722496,4.6,0,0,1,0,225191.0,753,119.8,4.75,221.91,0,0,0
13031,29,23,26,144,220908.98,119.97656592,4.75,217.37,1.6929686703,4.5,0,0,1,0,225191.0,753,119.8,4.75,221.91,0,0,0
13031,30,23,26,144,219700.71,121.92292759,4.75,212.73,2.2742178006,4.7,0,0,1,0,225191.0,753,119.8,4.75,221.91,0,0,0
13031,31,23,26,144,218781.9,128.7097957,4.75,200.67,1.8506891663,4.7,0,0,1,0,225191.0,753,119.8,4.75,221.91,0,0,0
13031,32,23,26,144,217852.13,138.1819855,4.75,186.12,1.1041627602,5.0,0,0,1,0,225191.0,753,119.8,4.75,221.91,0,1,2
13043,28,24,28,144,106702.44,101.57407288,10.625,219.67,1.2291722496,4.6,0,0,1,0,107000.0,538,100.0,10.625,223.75,0,0,0
13043,29,24,28,144,106613.99,102.56374209,10.625,217.37,1.6929686703,4.5,0,0,1,0,107000.0,538,100.0,10.625,223.75,1,0,1
13046,30,23,30,144,67922.85,82.388307722,7.25,212.73,2.2742178006,4.7,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,31,23,30,144,67684.81,87.03364767,7.25,200.67,1.8506891663,4.7,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,32,23,30,144,67502.48,93.584754877,7.25,186.12,1.1041627602,5.0,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,33,23,30,144,67316.83,96.222526044,7.25,180.52,0.8368586627,5.0,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,34,23,30,144,67191.19,100.01540755,7.25,173.35,-0.314447747,5.8,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,35,23,30,144,66999.86,106.65865312,7.25,162.09,-2.805844087,6.5,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,36,23,30,144,66805.04,113.7974038,7.25,151.48,-3.516567987,7.8,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,37,23,30,144,66606.67,112.07593315,7.25,153.35,-4.146710947,9.0,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,38,23,30,144,66472.42,108.03176397,7.25,158.77,-3.339549297,9.5,0,0,1,0,68800.0,562,80.0,7.25,221.91,0,0,0
13046,39,23,30,144,66267.97,108.1148706,7.25,158.16,-0.241080652,10.0,0,0,1,0,68800.0,562,80.0,7.25,221.91,1,0,1
13048,26,24,26,144,105691.3,79.328293519,7.125,225.1,2.1513648831,4.7,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,27,24,26,144,105431.01,80.097226722,7.125,222.39,2.3617217155,4.4,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,28,24,26,144,105166.07,80.885236954,7.125,219.67,1.2291722496,4.6,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,29,24,26,144,104896.37,81.531460364,7.125,217.37,1.6929686703,4.5,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,30,24,26,144,104621.84,83.09176438,7.125,212.73,2.2742178006,4.7,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,31,24,26,144,104342.39,87.85018831,7.125,200.67,1.8506891663,4.7,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,32,24,26,144,104057.93,94.459687773,7.125,186.12,1.1041627602,5.0,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,33,24,26,144,103768.37,97.118963169,7.125,180.52,0.8368586627,5.0,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,34,24,26,144,103473.62,100.8486675,7.125,173.35,-0.314447747,5.8,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,35,24,26,144,103173.59,107.54164799,7.125,162.09,-2.805844087,6.5,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,36,24,26,144,102868.19,114.73348072,7.125,151.48,-3.516567987,7.8,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,37,24,26,144,102557.32,112.9918841,7.125,153.35,-4.146710947,9.0,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,38,24,26,144,102240.88,108.79789714,7.125,158.77,-3.339549297,9.5,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,39,24,26,144,101954.99,108.91211638,7.125,158.16,-0.241080652,10.0,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,40,24,26,144,101737.48,110.03643486,7.125,156.21,1.5859655122,9.8,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,41,24,26,144,101627.76,106.60781096,7.125,161.06,2.6824968062,9.9,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,42,24,26,144,101294.66,106.2979875,7.125,161.0,3.0294986398,9.4,0,0,1,1,105947.0,800,80.0,7.125,223.75,0,0,0
13048,43,24,26,144,100516.53,108.8343313,7.125,156.04,2.6941105489,9.4,0,0,1,1,105947.0,800,80.0,7.125,223.75,1,0,1
13049,29,24,29,144,70592.0,58.878870129,8.25,217.37,1.6929686703,4.5,1,0,0,0,70592.0,719,57.2,8.25,223.75,0,0,0
13049,30,24,29,144,70592.0,60.163117567,8.25,212.73,2.2742178006,4.7,1,0,0,0,70592.0,719,57.2,8.25,223.75,0,0,0
13049,31,24,29,144,70592.0,63.778840883,8.25,200.67,1.8506891663,4.7,1,0,0,0,70592.0,719,57.2,8.25,223.75,0,0,0
13049,32,24,29,144,70592.0,68.764775414,8.25,186.12,1.1041627602,5.0,1,0,0,0,70592.0,719,57.2,8.25,223.75,0,0,0
13049,33,24,29,144,70592.0,70.897961445,8.25,180.52,0.8368586627,5.0,1,0,0,0,70592.0,719,57.2,8.25,223.75,0,0,0
13049,34,24,29,144,70592.0,73.830400923,8.25,173.35,-0.314447747,5.8,1,0,0,0,70592.0,719,57.2,8.25,223.75,0,1,2
13070,26,23,26,144,67291.13,78.598951589,6.875,225.1,2.1513648831,4.7,0,0,1,0,67520.0,682,80.0,6.875,221.91,0,0,0
13070,27,23,26,144,67116.02,79.349714179,6.875,222.39,2.3617217155,4.4,0,0,1,0,67520.0,682,80.0,6.875,221.91,0,0,0
13070,28,23,26,144,66937.88,80.119020359,6.875,219.67,1.2291722496,4.6,0,0,1,0,67520.0,682,80.0,6.875,221.91,0,0,0
13070,29,23,26,144,66756.66,80.747562473,6.875,217.37,1.6929686703,4.5,0,0,1,0,67520.0,682,80.0,6.875,221.91,0,0,0
13070,30,23,26,144,66572.31,82.280953072,6.875,212.73,2.2742178006,4.7,0,0,1,0,67520.0,682,80.0,6.875,221.91,0,0,0
13070,31,23,26,144,66384.77,86.980205829,6.875,200.67,1.8506891663,4.7,0,0,1,0,67520.0,682,80.0,6.875,221.91,0,0,0
13070,32,23,26,144,66193.99,93.510406073,6.875,186.12,1.1041627602,5.0,0,0,1,0,67520.0,682,80.0,6.875,221.91,0,1,2
13071,26,23,26,144,399974.64,78.86128153,8.125,225.1,2.1513648831,4.7,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,27,23,26,144,399814.06,79.790222631,8.125,222.39,2.3617217155,4.4,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,28,23,26,144,399761.13,80.767507951,8.125,219.67,1.2291722496,4.6,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,29,23,26,144,399760.19,81.62192001,8.125,217.37,1.6929686703,4.5,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,30,23,26,144,399760.19,83.402231714,8.125,212.73,2.2742178006,4.7,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,31,23,26,144,399759.9,88.414530731,8.125,200.67,1.8506891663,4.7,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,32,23,26,144,399759.9,95.326369449,8.125,186.12,1.1041627602,5.0,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,33,23,26,144,399759.9,98.283535795,8.125,180.52,0.8368586627,5.0,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,34,23,26,144,399759.9,102.34868118,8.125,173.35,-0.314447747,5.8,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,35,23,26,144,399759.9,109.45859635,8.125,162.09,-2.805844087,6.5,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,36,23,26,144,399759.9,117.12532269,8.125,151.48,-3.516567987,7.8,0,0,1,1,400000.0,759,80.0,8.125,221.91,0,0,0
13071,37,23,26,144,399759.9,115.69705824,8.125,153.35,-4.146710947,9.0,0,0,1,1,400000.0,759,80.0,8.125,221.91,1,0,1
13072,26,24,26,144,311990.68,78.32507026,7.5,225.1,2.1513648831,4.7,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,27,24,26,144,311983.53,79.277707002,7.5,222.39,2.3617217155,4.4,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,28,24,26,144,311823.41,80.218148514,7.5,219.67,1.2291722496,4.6,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,29,24,26,144,311819.71,81.065977791,7.5,217.37,1.6929686703,4.5,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,30,24,26,144,311806.9,82.830760512,7.5,212.73,2.2742178006,4.7,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,31,24,26,144,311604.92,87.751898879,7.5,200.67,1.8506891663,4.7,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,32,24,26,144,311604.53,94.611817691,7.5,186.12,1.1041627602,5.0,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,33,24,26,144,311599.27,97.545170949,7.5,180.52,0.8368586627,5.0,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,34,24,26,144,311591.07,101.57710336,7.5,173.35,-0.314447747,5.8,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,35,24,26,144,311590.0,108.63304584,7.5,162.09,-2.805844087,6.5,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,36,24,26,144,311561.88,116.23145831,7.5,151.48,-3.516567987,7.8,0,0,1,1,312000.0,773,78.8,7.5,223.75,0,0,0
13072,37,24,26,144,311561.88,114.81409394,7.5,153.35,-4.146710947,9.0,0,0,1,1,312000.0,773,78.8,7.5,223.75,1,0,1
13073,26,24,26,144,135440.74,69.431901276,7.75,225.1,2.1513648831,4.7,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,27,24,26,144,135145.84,70.124965733,7.75,222.39,2.3617217155,4.4,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,28,24,26,144,134845.19,70.835333742,7.75,219.67,1.2291722496,4.6,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,29,24,26,144,134538.68,71.422129018,7.75,217.37,1.6929686703,4.5,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,30,24,26,144,134226.19,72.810457138,7.75,212.73,2.2742178006,4.7,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,31,24,26,144,133907.61,77.003070496,7.75,200.67,1.8506891663,4.7,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,32,24,26,144,133582.82,82.821444047,7.75,186.12,1.1041627602,5.0,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,33,24,26,144,133251.68,85.179012964,7.75,180.52,0.8368586627,5.0,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,34,24,26,144,132914.08,88.477405399,7.75,173.35,-0.314447747,5.8,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,35,24,26,144,132569.91,94.378696338,7.75,162.09,-2.805844087,6.5,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,36,24,26,144,132219.02,100.72189135,7.75,151.48,-3.516567987,7.8,1,0,0,1,135730.0,714,70.0,7.75,223.75,0,0,0
13073,37,24,26,144,131981.3,99.31477348,7.75,153.35,-4.146710947,9.0,1,0,0,1,135730.0,714,70.0,7.75,223.75,1,0,1
13074,26,24,26,144,254584.0,79.520213239,6.375,225.1,2.1513648831,4.7,0,0,0,0,254584.0,720,80.0,6.375,223.75,0,0,0
